"","RMSE","method","number"
"1",3.18009335760288,"a.PKR1","50"
"2",2.91059335435496,"a.PKR1","50"
"3",3.14748991030738,"a.PKR1","50"
"4",3.17864441452123,"a.PKR1","50"
"5",3.44409082070728,"a.PKR1","50"
"6",3.15921747883146,"a.PKR1","50"
"7",3.07502270262856,"a.PKR1","50"
"8",3.23383203499158,"a.PKR1","50"
"9",3.91206089285328,"a.PKR1","50"
"10",3.06710502632958,"a.PKR1","50"
"11",3.74884673740344,"a.PKR1","50"
"12",2.89100022805951,"a.PKR1","50"
"13",3.34051394738485,"a.PKR1","50"
"14",2.97217126157157,"a.PKR1","50"
"15",2.84124038937652,"a.PKR1","50"
"16",3.29890876090303,"a.PKR1","50"
"17",3.1544144708942,"a.PKR1","50"
"18",2.75828677356828,"a.PKR1","50"
"19",2.74577230891404,"a.PKR1","50"
"20",2.76319817234068,"a.PKR1","50"
"21",3.05536658006302,"a.PKR1","50"
"22",2.86473993909055,"a.PKR1","50"
"23",2.88193031905985,"a.PKR1","50"
"24",2.74940465745708,"a.PKR1","50"
"25",3.01323854552971,"a.PKR1","50"
"26",2.74924319215029,"a.PKR1","50"
"27",3.04695736169668,"a.PKR1","50"
"28",2.85059736619474,"a.PKR1","50"
"29",2.8742147376396,"a.PKR1","50"
"30",2.81955991189657,"a.PKR1","50"
"31",2.8260955664724,"a.PKR1","50"
"32",3.13221748198549,"a.PKR1","50"
"33",3.09179936855435,"a.PKR1","50"
"34",3.04972454976901,"a.PKR1","50"
"35",3.06330896936467,"a.PKR1","50"
"36",3.29623334194995,"a.PKR1","50"
"37",3.38745567344206,"a.PKR1","50"
"38",3.88989618593354,"a.PKR1","50"
"39",2.48303258985415,"a.PKR1","50"
"40",2.93224231594284,"a.PKR1","50"
"41",2.81729954454241,"a.PKR1","50"
"42",2.78073787781056,"a.PKR1","50"
"43",3.37082813486028,"a.PKR1","50"
"44",2.70890417987463,"a.PKR1","50"
"45",3.28652533114944,"a.PKR1","50"
"46",3.28609311002783,"a.PKR1","50"
"47",3.11127495940276,"a.PKR1","50"
"48",2.79715964030132,"a.PKR1","50"
"49",2.80349550201234,"a.PKR1","50"
"50",3.19983297042543,"a.PKR1","50"
"51",2.94741023697038,"a.PKR1","50"
"52",3.08509472064617,"a.PKR1","50"
"53",3.12626902480882,"a.PKR1","50"
"54",2.81993229487918,"a.PKR1","50"
"55",3.54158764128303,"a.PKR1","50"
"56",3.22879633059623,"a.PKR1","50"
"57",2.77891617518772,"a.PKR1","50"
