"","RMSE","method","number"
"1",1.3032207155649,"a.PKR1","50"
"2",1.38881548304032,"a.PKR1","50"
"3",1.48822439347438,"a.PKR1","50"
"4",1.33523816561764,"a.PKR1","50"
"5",1.26237658528242,"a.PKR1","50"
"6",1.38257711188823,"a.PKR1","50"
"7",1.45477967114762,"a.PKR1","50"
"8",1.37701009610408,"a.PKR1","50"
"9",1.38058251179394,"a.PKR1","50"
"10",1.38997756324266,"a.PKR1","50"
"11",1.39149697826492,"a.PKR1","50"
"12",1.39668021683071,"a.PKR1","50"
"13",1.318504475893,"a.PKR1","50"
"14",1.38006810180356,"a.PKR1","50"
"15",1.3787395398744,"a.PKR1","50"
"16",1.86750435175561,"a.PKR1","50"
"17",1.24253782335918,"a.PKR1","50"
"18",1.39749059454203,"a.PKR1","50"
"19",1.49890643374254,"a.PKR1","50"
"20",1.49471037940111,"a.PKR1","50"
"21",1.28772419899891,"a.PKR1","50"
"22",1.42139922244819,"a.PKR1","50"
"23",1.35237959925893,"a.PKR1","50"
"24",1.44454656236989,"a.PKR1","50"
"25",1.37620658345331,"a.PKR1","50"
"26",1.22134053573788,"a.PKR1","50"
"27",1.42267549332291,"a.PKR1","50"
"28",1.38652141962545,"a.PKR1","50"
"29",1.41052427050415,"a.PKR1","50"
"30",1.47775189371261,"a.PKR1","50"
"31",1.45245349975037,"a.PKR1","50"
"32",1.35125980052187,"a.PKR1","50"
"33",1.4309934519009,"a.PKR1","50"
"34",1.3511155469775,"a.PKR1","50"
"35",1.36851062830172,"a.PKR1","50"
"36",1.33589746763029,"a.PKR1","50"
"37",1.54528734547707,"a.PKR1","50"
"38",1.31012141816347,"a.PKR1","50"
"39",1.42659941985065,"a.PKR1","50"
"40",1.40071754101143,"a.PKR1","50"
"41",1.35401483799984,"a.PKR1","50"
"42",1.43018267047431,"a.PKR1","50"
"43",1.37700330416002,"a.PKR1","50"
"44",1.44251716322311,"a.PKR1","50"
"45",1.46215657927793,"a.PKR1","50"
"46",1.36159674454959,"a.PKR1","50"
"47",1.39475581699016,"a.PKR1","50"
"48",1.34284509168289,"a.PKR1","50"
"49",1.634404268349,"a.PKR1","50"
"50",1.45688176080417,"a.PKR1","50"
"51",1.47954671763959,"a.PKR1","50"
"52",1.45641945044015,"a.PKR1","50"
"53",1.38608783560068,"a.PKR1","50"
"54",1.41243753259752,"a.PKR1","50"
"55",1.38641704025134,"a.PKR1","50"
"56",1.43664239959282,"a.PKR1","50"
"57",1.35902902820374,"a.PKR1","50"
"58",1.44154724962749,"a.PKR1","50"
"59",1.30483717325436,"a.PKR1","50"
"60",1.41359501975697,"a.PKR1","50"
"61",1.39162287449827,"a.PKR1","50"
"62",1.35890299754684,"a.PKR1","50"
"63",1.35200635378044,"a.PKR1","50"
"64",1.40678102654444,"a.PKR1","50"
"65",1.33077478284858,"a.PKR1","50"
"66",1.32707889820034,"a.PKR1","50"
"67",1.40404896044212,"a.PKR1","50"
"68",1.37738715016206,"a.PKR1","50"
"69",1.41608542391428,"a.PKR1","50"
"70",1.431870245476,"a.PKR1","50"
"71",1.41672459781736,"a.PKR1","50"
"72",1.38960306882893,"a.PKR1","50"
"73",1.43160872964024,"a.PKR1","50"
"74",1.4234599671069,"a.PKR1","50"
"75",1.27499249338144,"a.PKR1","50"
"76",1.30518059758671,"a.PKR1","50"
"77",1.32068708298143,"a.PKR1","50"
"78",1.71309679924906,"a.PKR1","50"
"79",1.29966712566325,"a.PKR1","50"
"80",1.54357547364934,"a.PKR1","50"
"81",1.78920552825219,"a.PKR1","50"
"82",1.32432509350967,"a.PKR1","50"
"83",1.29421864045952,"a.PKR1","50"
"84",1.50477220997101,"a.PKR1","50"
"85",1.49382380084603,"a.PKR1","50"
"86",1.33205434984671,"a.PKR1","50"
"87",1.40805694973396,"a.PKR1","50"
"88",1.38210507727433,"a.PKR1","50"
"89",1.36968249303279,"a.PKR1","50"
"90",1.3175564632491,"a.PKR1","50"
"91",1.44077516258854,"a.PKR1","50"
"92",1.49163574509132,"a.PKR1","50"
"93",1.31759601000154,"a.PKR1","50"
"94",1.36527508046484,"a.PKR1","50"
"95",1.3854644474554,"a.PKR1","50"
"96",1.38585017633702,"a.PKR1","50"
"97",1.39679902929088,"a.PKR1","50"
"98",1.44107923690887,"a.PKR1","50"
"99",1.47029912667536,"a.PKR1","50"
"100",1.38621856627801,"a.PKR1","50"
"101",1.37266227706022,"i.PKR2","50"
"102",1.37223261471964,"i.PKR2","50"
"103",1.56040833322292,"i.PKR2","50"
"104",1.36334275690568,"i.PKR2","50"
