"","RMSE","method","number"
"1",2.7840566277673,"a.LKR1","50"
"2",2.86980978021619,"a.LKR1","50"
"3",2.7081350951411,"a.LKR1","50"
"4",2.79112661394235,"a.LKR1","50"
"5",2.83388021701203,"a.LKR1","50"
"6",2.77812019468271,"a.LKR1","50"
"7",2.78300620653429,"a.LKR1","50"
"8",2.92478668687348,"a.LKR1","50"
"9",2.83426685144412,"a.LKR1","50"
"10",2.78745152036933,"a.LKR1","50"
"11",2.79515164003564,"a.LKR1","50"
"12",2.77798062173983,"a.LKR1","50"
"13",2.78215353488185,"a.LKR1","50"
"14",2.80068200717698,"a.LKR1","50"
"15",2.76096916234174,"a.LKR1","50"
"16",2.78817043602145,"a.LKR1","50"
"17",2.98146866817149,"a.LKR1","50"
"18",2.9153622638278,"a.LKR1","50"
"19",2.90599102952738,"a.LKR1","50"
"20",2.62598095351117,"a.LKR1","50"
"21",2.72341205846562,"a.LKR1","50"
"22",2.72983902840526,"a.LKR1","50"
"23",2.8115125846922,"a.LKR1","50"
"24",2.80337305913099,"a.LKR1","50"
"25",2.8526943803089,"a.LKR1","50"
"26",2.8480110106904,"a.LKR1","50"
"27",2.96131975961909,"a.LKR1","50"
"28",2.69768247746583,"a.LKR1","50"
"29",3.01361252436316,"a.LKR1","50"
"30",3.03610685860575,"a.LKR1","50"
"31",2.73589337574448,"a.LKR1","50"
"32",2.89667569886842,"a.LKR1","50"
"33",2.70688522635068,"a.LKR1","50"
"34",2.82562769688886,"a.LKR1","50"
"35",2.79810057285498,"a.LKR1","50"
"36",2.82293317058754,"a.LKR1","50"
"37",2.76794274843033,"a.LKR1","50"
"38",2.92194263546839,"a.LKR1","50"
"39",2.96028190826704,"a.LKR1","50"
"40",2.72904403601264,"a.LKR1","50"
"41",2.89693301772398,"a.LKR1","50"
"42",2.92112998502973,"a.LKR1","50"
"43",2.7006005850696,"a.LKR1","50"
"44",2.89718678547947,"a.LKR1","50"
"45",2.68290302902166,"a.LKR1","50"
"46",2.73153580404565,"a.LKR1","50"
"47",2.80426951492964,"a.LKR1","50"
"48",3.07823499831384,"a.LKR1","50"
"49",2.86368056061363,"a.LKR1","50"
"50",2.96234722655433,"a.LKR1","50"
"51",2.75676037217714,"a.LKR1","50"
"52",2.81537889204186,"a.LKR1","50"
"53",2.87461291643221,"a.LKR1","50"
"54",2.81660135595601,"a.LKR1","50"
"55",3.06935332995657,"a.LKR1","50"
"56",2.98048239820778,"a.LKR1","50"
"57",2.86937537779085,"a.LKR1","50"
"58",2.79794917012259,"a.LKR1","50"
"59",2.8270052822503,"a.LKR1","50"
"60",2.87350221389243,"a.LKR1","50"
"61",2.86983327983399,"a.LKR1","50"
"62",2.83824687927779,"a.LKR1","50"
"63",2.89815315305992,"a.LKR1","50"
"64",2.78900770205725,"a.LKR1","50"
"65",2.99421299782752,"a.LKR1","50"
"66",2.73743535714151,"a.LKR1","50"
"67",2.93545989006045,"a.LKR1","50"
"68",2.77384354751647,"a.LKR1","50"
"69",2.81324070732351,"a.LKR1","50"
"70",2.75450556103274,"a.LKR1","50"
"71",2.78798653714049,"a.LKR1","50"
"72",2.85331852567348,"a.LKR1","50"
"73",2.81800667909378,"a.LKR1","50"
"74",3.05859178876158,"a.LKR1","50"
"75",2.68823500364176,"a.LKR1","50"
"76",2.94158532951661,"a.LKR1","50"
"77",2.84499927543531,"a.LKR1","50"
"78",2.90522472886164,"a.LKR1","50"
"79",2.92151504025868,"a.LKR1","50"
"80",2.83735822649724,"a.LKR1","50"
"81",2.62857244088922,"a.LKR1","50"
"82",3.07538632928859,"a.LKR1","50"
"83",2.95147383999463,"a.LKR1","50"
"84",2.73003844725854,"a.LKR1","50"
"85",2.87005389790596,"a.LKR1","50"
"86",2.68718646748028,"a.LKR1","50"
"87",2.92992582396128,"a.LKR1","50"
"88",2.94209812348982,"a.LKR1","50"
"89",2.64414579606787,"a.LKR1","50"
"90",2.81546581060024,"a.LKR1","50"
"91",2.8586327909087,"a.LKR1","50"
"92",2.85810853965558,"a.LKR1","50"
"93",2.73409901381238,"a.LKR1","50"
"94",2.96980799019593,"a.LKR1","50"
"95",2.82730429505285,"a.LKR1","50"
"96",2.59264692883341,"a.LKR1","50"
"97",2.9722582428179,"a.LKR1","50"
"98",2.92983965178924,"a.LKR1","50"
"99",2.81521624742316,"a.LKR1","50"
"100",2.79931678015636,"a.LKR1","50"
