"","RMSE","method","number"
"1",2.27023968221422,"a.PKR1","50"
"2",2.30104359117735,"a.PKR1","50"
"3",2.67634759095226,"a.PKR1","50"
"4",2.64522674080011,"a.PKR1","50"
"5",2.8785945948823,"a.PKR1","50"
"6",2.55986787544798,"a.PKR1","50"
"7",2.23079675744368,"a.PKR1","50"
"8",2.30321931258831,"a.PKR1","50"
"9",2.23114524749695,"a.PKR1","50"
"10",2.15516969308579,"a.PKR1","50"
"11",3.58589613907965,"a.PKR1","50"
"12",2.29272219573812,"a.PKR1","50"
"13",2.16463703018812,"a.PKR1","50"
"14",2.12941024084463,"a.PKR1","50"
"15",2.23477404362436,"a.PKR1","50"
"16",2.17492784574333,"a.PKR1","50"
"17",2.13479698361878,"a.PKR1","50"
"18",2.25233447801107,"a.PKR1","50"
"19",2.60424998568182,"a.PKR1","50"
"20",2.0494484695603,"a.PKR1","50"
"21",2.3785003189318,"a.PKR1","50"
"22",2.12196245412859,"a.PKR1","50"
"23",2.22172115028987,"a.PKR1","50"
"24",2.28190914073523,"a.PKR1","50"
"25",2.33421222758495,"a.PKR1","50"
"26",2.22528893578318,"a.PKR1","50"
"27",2.26194849204752,"a.PKR1","50"
"28",1.8897576238992,"a.PKR1","50"
"29",2.18285840648067,"a.PKR1","50"
"30",2.39432532351565,"a.PKR1","50"
"31",2.28825400351475,"a.PKR1","50"
"32",2.31514371522427,"a.PKR1","50"
"33",2.27806019413221,"a.PKR1","50"
"34",2.00999719761542,"a.PKR1","50"
"35",2.95011106350612,"a.PKR1","50"
"36",2.31488201912783,"a.PKR1","50"
"37",2.57778745359847,"a.PKR1","50"
"38",2.03213033245995,"a.PKR1","50"
"39",2.23828270639354,"a.PKR1","50"
"40",2.01630551530726,"a.PKR1","50"
"41",2.47163310813575,"a.PKR1","50"
"42",2.04804663455281,"a.PKR1","50"
"43",2.83216070051352,"a.PKR1","50"
"44",2.11272734770602,"a.PKR1","50"
"45",2.57629907259245,"a.PKR1","50"
"46",3.05810347543343,"a.PKR1","50"
"47",2.62624641630415,"a.PKR1","50"
"48",2.49703018278601,"a.PKR1","50"
"49",2.63418994339454,"a.PKR1","50"
"50",2.49302529800113,"a.PKR1","50"
"51",2.03755900448705,"a.PKR1","50"
"52",2.01246905308501,"a.PKR1","50"
"53",2.24461920224808,"a.PKR1","50"
"54",2.09085101201762,"a.PKR1","50"
"55",2.50194094293602,"a.PKR1","50"
"56",2.3961086212689,"a.PKR1","50"
"57",1.98362201563208,"a.PKR1","50"
"58",2.3465420217699,"a.PKR1","50"
"59",2.21797712931499,"a.PKR1","50"
"60",2.27133808504714,"a.PKR1","50"
"61",2.25913236285184,"a.PKR1","50"
"62",2.44359886725501,"a.PKR1","50"
"63",2.29937979719451,"a.PKR1","50"
"64",2.79134979983136,"a.PKR1","50"
"65",2.58862345398673,"a.PKR1","50"
"66",2.23394238157369,"a.PKR1","50"
"67",2.09819635651382,"a.PKR1","50"
"68",2.20560312369086,"a.PKR1","50"
"69",2.13003104485394,"a.PKR1","50"
"70",2.53441970074099,"a.PKR1","50"
"71",2.30946881451476,"a.PKR1","50"
