"","RMSE","method","number"
"1",3.24095738333555,"a.LKR1","50"
"2",3.15170963389132,"a.LKR1","50"
"3",3.03144502841105,"a.LKR1","50"
"4",3.15441084650059,"a.LKR1","50"
"5",3.08110605654975,"a.LKR1","50"
"6",3.11969083097101,"a.LKR1","50"
"7",3.33824400917312,"a.LKR1","50"
"8",3.24642668608764,"a.LKR1","50"
"9",3.10130347085222,"a.LKR1","50"
"10",3.16148310710457,"a.LKR1","50"
"11",3.2233795197286,"a.LKR1","50"
"12",3.044608388939,"a.LKR1","50"
"13",3.06158821745303,"a.LKR1","50"
"14",3.23911934721435,"a.LKR1","50"
"15",3.16752741882166,"a.LKR1","50"
"16",3.00194301790159,"a.LKR1","50"
"17",2.99684188927901,"a.LKR1","50"
"18",3.17849466794917,"a.LKR1","50"
"19",3.05453292526452,"a.LKR1","50"
"20",3.29810290183808,"a.LKR1","50"
"21",3.33189127582467,"a.LKR1","50"
"22",3.00819374493102,"a.LKR1","50"
"23",3.31218633045187,"a.LKR1","50"
"24",3.06365444226273,"a.LKR1","50"
"25",3.14211394863996,"a.LKR1","50"
"26",3.29568548580291,"a.LKR1","50"
"27",3.04474127865272,"a.LKR1","50"
"28",3.02458526321032,"a.LKR1","50"
"29",3.19693193142518,"a.LKR1","50"
"30",3.12421501969107,"a.LKR1","50"
"31",3.3828829948693,"a.LKR1","50"
"32",3.10567950053759,"a.LKR1","50"
"33",3.03655129726581,"a.LKR1","50"
"34",2.91961063739137,"a.LKR1","50"
"35",3.21356217992273,"a.LKR1","50"
"36",3.08400366542216,"a.LKR1","50"
"37",3.71844060088101,"a.LKR1","50"
"38",3.09050852209355,"a.LKR1","50"
"39",3.1326723025515,"a.LKR1","50"
"40",3.14257337736283,"a.LKR1","50"
"41",3.16090007115176,"a.LKR1","50"
"42",3.37958535438854,"a.LKR1","50"
"43",3.15706570543724,"a.LKR1","50"
"44",3.15637748625369,"a.LKR1","50"
"45",3.16581346517369,"a.LKR1","50"
"46",3.14810167181114,"a.LKR1","50"
"47",3.49663611990804,"a.LKR1","50"
"48",3.32291632640714,"a.LKR1","50"
"49",3.17680711423496,"a.LKR1","50"
"50",3.23598019352184,"a.LKR1","50"
"51",3.59426734942296,"a.LKR1","50"
"52",3.08424695867862,"a.LKR1","50"
"53",3.14094614679159,"a.LKR1","50"
"54",3.08012667177128,"a.LKR1","50"
"55",3.2140926572885,"a.LKR1","50"
"56",3.20707023346377,"a.LKR1","50"
"57",3.19784099489596,"a.LKR1","50"
"58",3.32050631909856,"a.LKR1","50"
"59",3.03733155775379,"a.LKR1","50"
"60",3.19121833577988,"a.LKR1","50"
