"","RMSE","method","number"
"1",1.72800997472416,"a.PKR1","50"
"2",1.65399897270983,"a.PKR1","50"
"3",1.81285202197531,"a.PKR1","50"
"4",1.67459698571235,"a.PKR1","50"
"5",1.91583557666089,"a.PKR1","50"
"6",1.69119193442401,"a.PKR1","50"
"7",1.73354986007897,"a.PKR1","50"
"8",1.75849239597455,"a.PKR1","50"
"9",1.70733253964634,"a.PKR1","50"
"10",1.7746356914044,"a.PKR1","50"
"11",1.72644745088255,"a.PKR1","50"
"12",1.82479204408482,"a.PKR1","50"
"13",1.78424722539347,"a.PKR1","50"
"14",1.77924016589188,"a.PKR1","50"
"15",1.81496139416298,"a.PKR1","50"
"16",1.75740680467609,"a.PKR1","50"
"17",1.58546301461325,"a.PKR1","50"
"18",1.70497190771257,"a.PKR1","50"
"19",1.7127152120456,"a.PKR1","50"
"20",1.83532100686635,"a.PKR1","50"
"21",1.69405506124695,"a.PKR1","50"
"22",1.790985929226,"a.PKR1","50"
"23",1.70256477879654,"a.PKR1","50"
"24",1.73487470931072,"a.PKR1","50"
"25",1.86766862015071,"a.PKR1","50"
"26",1.69944472265827,"a.PKR1","50"
"27",1.94011983669864,"a.PKR1","50"
"28",1.65886354504404,"a.PKR1","50"
"29",1.7287412048847,"a.PKR1","50"
"30",1.80486331878845,"a.PKR1","50"
"31",1.80787116894665,"a.PKR1","50"
"32",1.74236028474925,"a.PKR1","50"
"33",1.66652319107084,"a.PKR1","50"
"34",1.74310925131016,"a.PKR1","50"
"35",1.86306067037502,"a.PKR1","50"
"36",1.75384305536221,"a.PKR1","50"
"37",2.32647024361783,"a.PKR1","50"
"38",2.06362974960136,"a.PKR1","50"
"39",1.80710721714069,"a.PKR1","50"
"40",1.68765388517352,"a.PKR1","50"
"41",1.6799029375299,"a.PKR1","50"
"42",1.74446632880037,"a.PKR1","50"
"43",1.81228147075724,"a.PKR1","50"
"44",1.90166237870462,"a.PKR1","50"
"45",1.7938516993122,"a.PKR1","50"
"46",1.80613032430934,"a.PKR1","50"
"47",1.83071628919849,"a.PKR1","50"
"48",1.6862641676416,"a.PKR1","50"
"49",2.07374223196988,"a.PKR1","50"
"50",1.81304094031866,"a.PKR1","50"
"51",1.85964101528011,"a.PKR1","50"
"52",1.92133737936652,"a.PKR1","50"
"53",1.79912447350552,"a.PKR1","50"
"54",1.74191128157342,"a.PKR1","50"
"55",1.79477276046197,"a.PKR1","50"
"56",1.76028461787388,"a.PKR1","50"
"57",1.91133539885561,"a.PKR1","50"
"58",1.75969702890971,"a.PKR1","50"
"59",1.74323305341938,"a.PKR1","50"
"60",1.80284915844115,"a.PKR1","50"
"61",1.72892047638196,"a.PKR1","50"
"62",1.70102518142327,"a.PKR1","50"
"63",1.72266396790061,"a.PKR1","50"
"64",1.91125378020328,"a.PKR1","50"
"65",1.87616599452431,"a.PKR1","50"
"66",1.66051866082791,"a.PKR1","50"
"67",1.75259293992025,"a.PKR1","50"
"68",1.80277570579403,"a.PKR1","50"
"69",1.61535722153054,"a.PKR1","50"
"70",1.68063281065536,"a.PKR1","50"
"71",1.82186049227942,"a.PKR1","50"
"72",1.76683212034447,"a.PKR1","50"
"73",1.69202371125974,"a.PKR1","50"
"74",1.89404414755245,"a.PKR1","50"
"75",1.75952734611642,"a.PKR1","50"
"76",1.85413440614131,"a.PKR1","50"
"77",1.71219042873154,"a.PKR1","50"
"78",1.90617983914815,"a.PKR1","50"
"79",1.68188356963832,"a.PKR1","50"
"80",1.75082748247104,"a.PKR1","50"
"81",1.69875899906974,"a.PKR1","50"
"82",2.27705928711066,"a.PKR1","50"
"83",1.67006794352569,"a.PKR1","50"
"84",1.8598655152646,"a.PKR1","50"
"85",1.70445593608006,"a.PKR1","50"
"86",1.70834540335475,"a.PKR1","50"
"87",1.79973549986116,"a.PKR1","50"
"88",1.8608876631577,"a.PKR1","50"
"89",1.78792227289536,"a.PKR1","50"
"90",1.69133244990397,"a.PKR1","50"
"91",1.82313724691546,"a.PKR1","50"
"92",1.88856073192155,"a.PKR1","50"
"93",1.67626450419567,"a.PKR1","50"
"94",1.71825200846319,"a.PKR1","50"
"95",1.81307499067829,"a.PKR1","50"
"96",1.76610988004614,"a.PKR1","50"
"97",1.70559028287105,"a.PKR1","50"
"98",1.75046281037405,"a.PKR1","50"
"99",1.79848824484206,"a.PKR1","50"
"100",1.76342691106377,"a.PKR1","50"
"101",1.57706467436543,"i.PKR2","50"
"102",1.40491011140968,"i.PKR2","50"
"103",1.57727559600774,"i.PKR2","50"
"104",1.38102189363253,"i.PKR2","50"
"105",1.56041514305709,"i.PKR2","50"
"106",1.64094019451034,"i.PKR2","50"
"107",1.62040107961777,"i.PKR2","50"
"108",1.44115532633524,"i.PKR2","50"
"109",1.50823926255892,"i.PKR2","50"
"110",1.50532779813396,"i.PKR2","50"
"111",1.4704381497363,"i.PKR2","50"
"112",1.55079983846024,"i.PKR2","50"
"113",1.51425966349886,"i.PKR2","50"
"114",1.50876533171839,"i.PKR2","50"
"115",1.61325315884149,"i.PKR2","50"
"116",1.7185987870265,"i.PKR2","50"
"117",1.39660717700449,"i.PKR2","50"
"118",1.49321808779719,"i.PKR2","50"
"119",1.59183428774786,"i.PKR2","50"
"120",1.76465683535412,"i.PKR2","50"
"121",1.36512690016737,"i.PKR2","50"
"122",1.62146202228892,"i.PKR2","50"
"123",1.61243542241161,"i.PKR2","50"
"124",1.66104490001613,"i.PKR2","50"
"125",1.62477519324492,"i.PKR2","50"
"126",1.36077450054461,"i.PKR2","50"
"127",1.76729979629697,"i.PKR2","50"
"128",1.4862524835553,"i.PKR2","50"
"129",1.52165523576522,"i.PKR2","50"
"130",1.67691704329744,"i.PKR2","50"
"131",1.73454550596879,"i.PKR2","50"
"132",1.51835815658434,"i.PKR2","50"
"133",1.62836682299668,"i.PKR2","50"
"134",1.51504332263246,"i.PKR2","50"
"135",1.60612041244129,"i.PKR2","50"
"136",1.62019958278907,"i.PKR2","50"
"137",2.08815762406872,"i.PKR2","50"
"138",1.54011313582808,"i.PKR2","50"
"139",1.52792158792917,"i.PKR2","50"
"140",1.53310590074481,"i.PKR2","50"
"141",1.45257579385389,"i.PKR2","50"
"142",1.5454600254609,"i.PKR2","50"
"143",1.48655071231765,"i.PKR2","50"
"144",1.55379813981329,"i.PKR2","50"
"145",1.54882327063482,"i.PKR2","50"
"146",1.51546950284335,"i.PKR2","50"
"147",1.57446624023213,"i.PKR2","50"
"148",1.50105532813968,"i.PKR2","50"
"149",1.79826453906822,"i.PKR2","50"
"150",1.57247474214846,"i.PKR2","50"
"151",1.65106136350711,"i.PKR2","50"
"152",1.75520011583077,"i.PKR2","50"
"153",1.55960671553074,"i.PKR2","50"
"154",1.60408673658076,"i.PKR2","50"
"155",1.5782770970712,"i.PKR2","50"
"156",1.56437114526271,"i.PKR2","50"
