"","RMSE","method","number"
"1",11.6743793948985,"a.LKR1","50"
"2",11.2461364390526,"a.LKR1","50"
"3",11.0136414138429,"a.LKR1","50"
"4",11.0831372592341,"a.LKR1","50"
"5",11.3310865632093,"a.LKR1","50"
"6",11.3179433454029,"a.LKR1","50"
"7",10.7942292869028,"a.LKR1","50"
"8",10.8751667411302,"a.LKR1","50"
"9",10.7692792896917,"a.LKR1","50"
"10",10.9645812290232,"a.LKR1","50"
"11",10.3320022853371,"a.LKR1","50"
"12",10.3804271019445,"a.LKR1","50"
"13",11.3415488299841,"a.LKR1","50"
"14",10.8693772038526,"a.LKR1","50"
"15",10.8129410578346,"a.LKR1","50"
"16",10.7882515645373,"a.LKR1","50"
"17",10.7418371864434,"a.LKR1","50"
"18",10.7313468965,"a.LKR1","50"
"19",10.980577381043,"a.LKR1","50"
"20",11.0811404010273,"a.LKR1","50"
"21",10.5421428180106,"a.LKR1","50"
"22",10.9993684212814,"a.LKR1","50"
"23",10.4731691956272,"a.LKR1","50"
"24",11.2060968969684,"a.LKR1","50"
"25",11.1252288280524,"a.LKR1","50"
"26",10.905210417696,"a.LKR1","50"
"27",10.7862708710384,"a.LKR1","50"
"28",10.9874658817781,"a.LKR1","50"
"29",11.1354663200971,"a.LKR1","50"
"30",10.7243665520688,"a.LKR1","50"
"31",10.7113796576444,"a.LKR1","50"
"32",10.3697718991092,"a.LKR1","50"
"33",11.0723131129365,"a.LKR1","50"
"34",10.8379411906181,"a.LKR1","50"
"35",10.5639428293957,"a.LKR1","50"
"36",10.7504388785126,"a.LKR1","50"
"37",10.6946357930928,"a.LKR1","50"
"38",10.9871448499381,"a.LKR1","50"
"39",10.9544562078177,"a.LKR1","50"
"40",11.1606560529425,"a.LKR1","50"
"41",10.8413423388848,"a.LKR1","50"
"42",10.7010738115675,"a.LKR1","50"
"43",11.1157768699926,"a.LKR1","50"
"44",10.819465424139,"a.LKR1","50"
"45",10.6066629899962,"a.LKR1","50"
"46",11.1365919374123,"a.LKR1","50"
"47",10.3445482404291,"a.LKR1","50"
"48",11.0830583534212,"a.LKR1","50"
"49",10.8827906766532,"a.LKR1","50"
"50",10.5026114010889,"a.LKR1","50"
"51",10.2313421152271,"a.LKR1","50"
"52",10.714291784985,"a.LKR1","50"
"53",10.4282690962986,"a.LKR1","50"
"54",11.017351083722,"a.LKR1","50"
"55",11.0936979775102,"a.LKR1","50"
"56",10.5873116404462,"a.LKR1","50"
"57",11.0628975753829,"a.LKR1","50"
"58",10.2579024523893,"a.LKR1","50"
"59",11.0227184735285,"a.LKR1","50"
"60",11.0524147006542,"a.LKR1","50"
"61",10.9357640200815,"a.LKR1","50"
"62",11.2853557578288,"a.LKR1","50"
"63",11.2314357175206,"a.LKR1","50"
"64",10.6488485850457,"a.LKR1","50"
"65",10.9991660577485,"a.LKR1","50"
"66",10.810121876872,"a.LKR1","50"
"67",10.7760377636925,"a.LKR1","50"
"68",11.0141504989788,"a.LKR1","50"
"69",10.8453820029141,"a.LKR1","50"
"70",11.1086987045481,"a.LKR1","50"
"71",11.2161803905271,"a.LKR1","50"
"72",10.2996453079907,"a.LKR1","50"
"73",10.3238821847587,"a.LKR1","50"
"74",11.0882743607898,"a.LKR1","50"
"75",11.2443904115722,"a.LKR1","50"
"76",10.7109161792824,"a.LKR1","50"
"77",11.0482657162053,"a.LKR1","50"
"78",10.480587745475,"a.LKR1","50"
"79",11.1529480496087,"a.LKR1","50"
"80",10.7892033253582,"a.LKR1","50"
"81",10.8659284771542,"a.LKR1","50"
"82",10.6097372273495,"a.LKR1","50"
"83",11.3452354113297,"a.LKR1","50"
"84",10.1553091612381,"a.LKR1","50"
"85",10.3484611713256,"a.LKR1","50"
"86",10.4746711811875,"a.LKR1","50"
"87",11.1038014564285,"a.LKR1","50"
"88",10.5026618602544,"a.LKR1","50"
"89",11.7767361399052,"a.LKR1","50"
"90",10.8367222836297,"a.LKR1","50"
"91",11.1726057321589,"a.LKR1","50"
"92",10.6600672044418,"a.LKR1","50"
"93",11.3212405844598,"a.LKR1","50"
"94",10.6265311371393,"a.LKR1","50"
"95",10.8998517113186,"a.LKR1","50"
"96",10.6398941212901,"a.LKR1","50"
"97",10.6263508851158,"a.LKR1","50"
"98",10.4817619586042,"a.LKR1","50"
"99",10.7182656760554,"a.LKR1","50"
"100",11.1605089488985,"a.LKR1","50"
"101",11.1439115450872,"e.LKR2","50"
"102",10.8164743906073,"e.LKR2","50"
"103",10.5749896986326,"e.LKR2","50"
"104",10.5488070213795,"e.LKR2","50"
"105",10.9017513263603,"e.LKR2","50"
"106",10.8559953843256,"e.LKR2","50"
"107",10.2598385018336,"e.LKR2","50"
"108",10.3125828442754,"e.LKR2","50"
"109",10.4198797130877,"e.LKR2","50"
"110",10.4029974002281,"e.LKR2","50"
"111",9.9622777532188,"e.LKR2","50"
"112",9.89482274304531,"e.LKR2","50"
"113",10.8772933325065,"e.LKR2","50"
"114",10.3731213571686,"e.LKR2","50"
"115",10.1871049933861,"e.LKR2","50"
"116",10.3713640629308,"e.LKR2","50"
"117",10.459981593707,"e.LKR2","50"
"118",10.3126880453829,"e.LKR2","50"
"119",10.5566025862699,"e.LKR2","50"
"120",10.480766640432,"e.LKR2","50"
"121",9.90089214631685,"e.LKR2","50"
"122",10.6290008775709,"e.LKR2","50"
"123",9.93407860783354,"e.LKR2","50"
"124",10.749649621957,"e.LKR2","50"
"125",10.6345852272327,"e.LKR2","50"
"126",10.1658319887331,"e.LKR2","50"
"127",10.2572233873705,"e.LKR2","50"
"128",10.5679663386407,"e.LKR2","50"
"129",10.6677831786836,"e.LKR2","50"
