"","RMSE","method","number"
"1",1.51852648798293,"a.PKR1","50"
"2",1.29604722628229,"a.PKR1","50"
"3",1.49573068201593,"a.PKR1","50"
"4",1.33779837636132,"a.PKR1","50"
"5",1.37092158783695,"a.PKR1","50"
"6",1.46428878194122,"a.PKR1","50"
"7",1.38762205080448,"a.PKR1","50"
"8",1.48171574744241,"a.PKR1","50"
"9",1.52266757110046,"a.PKR1","50"
"10",1.41972338568866,"a.PKR1","50"
"11",1.39206068703047,"a.PKR1","50"
"12",1.48082059555968,"a.PKR1","50"
"13",1.53243072799378,"a.PKR1","50"
"14",1.38572239601575,"a.PKR1","50"
"15",1.49238717669191,"a.PKR1","50"
"16",1.34432410964092,"a.PKR1","50"
"17",1.43353425213958,"a.PKR1","50"
"18",1.50312905335815,"a.PKR1","50"
"19",1.31530221449148,"a.PKR1","50"
"20",1.3668120116715,"a.PKR1","50"
"21",1.53981671304996,"a.PKR1","50"
"22",1.33567528747962,"a.PKR1","50"
"23",1.43502900570131,"a.PKR1","50"
"24",1.44899562413901,"a.PKR1","50"
"25",1.30303098853624,"a.PKR1","50"
"26",1.34428286167067,"a.PKR1","50"
"27",1.34401426558423,"a.PKR1","50"
"28",1.46525526782352,"a.PKR1","50"
"29",1.56651699938607,"a.PKR1","50"
"30",1.55266903910975,"a.PKR1","50"
"31",1.34568342919034,"a.PKR1","50"
"32",1.39746742701147,"a.PKR1","50"
"33",1.38846533300301,"a.PKR1","50"
"34",1.32417335496367,"a.PKR1","50"
"35",1.39119404608431,"a.PKR1","50"
"36",1.21958147265492,"a.PKR1","50"
"37",1.4646460770009,"a.PKR1","50"
"38",1.41583502196682,"a.PKR1","50"
"39",1.37063632411105,"a.PKR1","50"
"40",1.4081100090237,"a.PKR1","50"
"41",1.33821672056392,"a.PKR1","50"
"42",1.53538389985091,"a.PKR1","50"
"43",1.44918562393432,"a.PKR1","50"
"44",1.48686085663651,"a.PKR1","50"
"45",1.57697324122172,"a.PKR1","50"
"46",1.5313870015956,"a.PKR1","50"
"47",1.46037789051053,"a.PKR1","50"
"48",1.38163161762517,"a.PKR1","50"
"49",1.43593934422931,"a.PKR1","50"
"50",2.55707238678679,"a.PKR1","50"
"51",1.33828241967351,"a.PKR1","50"
"52",1.59739359517737,"a.PKR1","50"
"53",1.32289052345687,"a.PKR1","50"
