"","RMSE","method","number"
"1",4.34219001375549,"a.PKR1","50"
"2",5.21049247551445,"a.PKR1","50"
"3",4.45741713717696,"a.PKR1","50"
"4",5.01318858203718,"a.PKR1","50"
"5",3.59864702464512,"a.PKR1","50"
"6",4.87187968570881,"a.PKR1","50"
"7",5.12666245001228,"a.PKR1","50"
"8",4.42944116396909,"a.PKR1","50"
"9",4.72570408430907,"a.PKR1","50"
"10",4.83619022938039,"a.PKR1","50"
"11",4.47214300240115,"a.PKR1","50"
"12",4.57215093479675,"a.PKR1","50"
"13",4.10417269794132,"a.PKR1","50"
"14",4.47424812813902,"a.PKR1","50"
"15",4.35733569124561,"a.PKR1","50"
"16",5.14866626302575,"a.PKR1","50"
"17",4.06900574636108,"a.PKR1","50"
"18",4.63985312575773,"a.PKR1","50"
"19",4.29237449188429,"a.PKR1","50"
"20",4.77779767794058,"a.PKR1","50"
"21",4.75452010444134,"a.PKR1","50"
"22",4.14018170568215,"a.PKR1","50"
"23",4.45997345569236,"a.PKR1","50"
"24",4.66888763644759,"a.PKR1","50"
"25",4.36001516864003,"a.PKR1","50"
"26",5.54937788687379,"a.PKR1","50"
"27",4.476138508048,"a.PKR1","50"
"28",4.26027591365018,"a.PKR1","50"
"29",4.97855867926524,"a.PKR1","50"
"30",5.41255807785548,"a.PKR1","50"
"31",4.18085096735695,"a.PKR1","50"
"32",4.70930279204924,"a.PKR1","50"
"33",3.97492186876111,"a.PKR1","50"
"34",4.30874663659647,"a.PKR1","50"
"35",5.09192172495764,"a.PKR1","50"
"36",4.32483852619474,"a.PKR1","50"
"37",5.53609676716562,"a.PKR1","50"
"38",4.26051227189332,"a.PKR1","50"
"39",4.26528713125631,"a.PKR1","50"
"40",4.60303859587438,"a.PKR1","50"
"41",4.58943244341861,"a.PKR1","50"
"42",4.51398664993318,"a.PKR1","50"
"43",4.42451406706175,"a.PKR1","50"
"44",4.45178231435746,"a.PKR1","50"
"45",4.89073655576848,"a.PKR1","50"
"46",4.57060232498438,"a.PKR1","50"
"47",4.71153681887832,"a.PKR1","50"
"48",4.52824789259743,"a.PKR1","50"
"49",4.23975232450845,"a.PKR1","50"
"50",4.23388812152406,"a.PKR1","50"
"51",5.51072541922619,"a.PKR1","50"
"52",4.03107575992717,"a.PKR1","50"
"53",4.72336016932692,"a.PKR1","50"
"54",4.56488215243015,"a.PKR1","50"
"55",5.57500767959511,"a.PKR1","50"
"56",4.31387875599654,"a.PKR1","50"
"57",4.17870910616929,"a.PKR1","50"
"58",4.48428590014747,"a.PKR1","50"
"59",4.25908465536262,"a.PKR1","50"
"60",4.92498007053877,"a.PKR1","50"
"61",4.0714356977001,"a.PKR1","50"
"62",6.10437919944292,"a.PKR1","50"
"63",5.02080275708214,"a.PKR1","50"
"64",4.45239472481235,"a.PKR1","50"
"65",4.48831090205063,"a.PKR1","50"
"66",4.35384969414541,"a.PKR1","50"
"67",5.76523754746294,"a.PKR1","50"
"68",4.59288971458519,"a.PKR1","50"
"69",4.76090392296056,"a.PKR1","50"
"70",4.8290661997224,"a.PKR1","50"
"71",4.2560430336343,"a.PKR1","50"
"72",4.90250743652396,"a.PKR1","50"
"73",4.75580760884451,"a.PKR1","50"
"74",4.26776937462486,"a.PKR1","50"
"75",4.25069980491185,"a.PKR1","50"
"76",4.0882741811338,"a.PKR1","50"
"77",6.7247745120706,"a.PKR1","50"
"78",4.27889104937175,"a.PKR1","50"
"79",4.75954417581038,"a.PKR1","50"
"80",4.5073840427447,"a.PKR1","50"
"81",4.65690978385801,"a.PKR1","50"
"82",4.47165592958832,"a.PKR1","50"
"83",5.12264507504175,"a.PKR1","50"
"84",4.1965057322764,"a.PKR1","50"
