"","RMSE","method","number"
"1",16.8390668386446,"a.PKR1","50"
"2",44.7771650711259,"a.PKR1","50"
"3",16.4551667586195,"a.PKR1","50"
"4",25.8787604818287,"a.PKR1","50"
"5",18.0036124438108,"a.PKR1","50"
"6",16.2894642710185,"a.PKR1","50"
"7",23.6798191437765,"a.PKR1","50"
"8",17.4075406865716,"a.PKR1","50"
"9",11.4669762595278,"a.PKR1","50"
"10",23.1457333033123,"a.PKR1","50"
"11",33.8090612437577,"a.PKR1","50"
"12",26.3843978576572,"a.PKR1","50"
"13",19.806689081125,"a.PKR1","50"
"14",69.3561842939235,"a.PKR1","50"
"15",13.492678238819,"a.PKR1","50"
"16",9.77935444824935,"a.PKR1","50"
"17",20.2756658624476,"a.PKR1","50"
"18",29.967179310714,"a.PKR1","50"
"19",35.0759727723383,"a.PKR1","50"
"20",40.8007924830788,"a.PKR1","50"
"21",23.404273148302,"a.PKR1","50"
"22",20.7393094333087,"a.PKR1","50"
"23",26.5628268392866,"a.PKR1","50"
"24",35.4194273385052,"a.PKR1","50"
"25",30.8806339690003,"a.PKR1","50"
"26",16.6421538008079,"a.PKR1","50"
"27",22.7109409605825,"a.PKR1","50"
"28",50.7362476838997,"a.PKR1","50"
"29",49.9934536743976,"a.PKR1","50"
"30",16.9207925748711,"a.PKR1","50"
"31",15.6729094475922,"a.PKR1","50"
"32",25.3849022786677,"a.PKR1","50"
"33",25.3606206937966,"a.PKR1","50"
"34",43.7344273388761,"a.PKR1","50"
"35",36.7896542383202,"a.PKR1","50"
"36",27.7945156607958,"a.PKR1","50"
"37",29.8967965334244,"a.PKR1","50"
"38",24.6827945928741,"a.PKR1","50"
"39",10.3317964838077,"a.PKR1","50"
"40",27.6572655741403,"a.PKR1","50"
"41",21.4982203203827,"a.PKR1","50"
"42",17.5986049345609,"a.PKR1","50"
"43",12.4402222521193,"a.PKR1","50"
"44",31.5043922004893,"a.PKR1","50"
"45",12.6915817770737,"a.PKR1","50"
"46",24.9659363058558,"a.PKR1","50"
"47",36.8125527739236,"a.PKR1","50"
"48",10.7642030039819,"a.PKR1","50"
"49",56.3001039975535,"a.PKR1","50"
"50",13.9316614351763,"a.PKR1","50"
"51",13.9250439611759,"a.PKR1","50"
"52",22.944160472615,"a.PKR1","50"
"53",26.3133648210464,"a.PKR1","50"
"54",19.4372285714642,"a.PKR1","50"
"55",15.3551832121541,"a.PKR1","50"
"56",15.0068217600681,"a.PKR1","50"
"57",14.0488725363677,"a.PKR1","50"
"58",23.0087408965821,"a.PKR1","50"
"59",19.1817261299636,"a.PKR1","50"
