"","RMSE","method","number"
"1",2.22331021150292,"a.LKR1","50"
"2",2.27528094846124,"a.LKR1","50"
"3",2.21313928034947,"a.LKR1","50"
"4",2.2990522465578,"a.LKR1","50"
"5",2.26238747350655,"a.LKR1","50"
"6",2.31647926026598,"a.LKR1","50"
"7",2.2816456988348,"a.LKR1","50"
"8",2.21048282461608,"a.LKR1","50"
"9",2.16177954145924,"a.LKR1","50"
"10",2.36469210907239,"a.LKR1","50"
"11",2.46462333916445,"a.LKR1","50"
"12",2.31425063871967,"a.LKR1","50"
"13",2.19648347698896,"a.LKR1","50"
"14",2.33257837109522,"a.LKR1","50"
"15",2.28848613730902,"a.LKR1","50"
"16",2.25363629329161,"a.LKR1","50"
"17",2.29789835798729,"a.LKR1","50"
"18",2.28142737880735,"a.LKR1","50"
"19",2.25129871473932,"a.LKR1","50"
"20",2.2299293620987,"a.LKR1","50"
"21",2.24719818073581,"a.LKR1","50"
"22",2.1526862665925,"a.LKR1","50"
"23",2.25237993170921,"a.LKR1","50"
"24",2.28165051832304,"a.LKR1","50"
"25",2.26753147703725,"a.LKR1","50"
"26",2.32272753590463,"a.LKR1","50"
"27",2.45758208773098,"a.LKR1","50"
"28",2.20983253428247,"a.LKR1","50"
"29",2.35403392284743,"a.LKR1","50"
"30",2.28519013496884,"a.LKR1","50"
"31",2.28906420827433,"a.LKR1","50"
"32",2.32425167763888,"a.LKR1","50"
"33",2.21179903041852,"a.LKR1","50"
"34",2.20431212207033,"a.LKR1","50"
"35",2.2693767365317,"a.LKR1","50"
"36",2.25848674448158,"a.LKR1","50"
"37",2.2410462461285,"a.LKR1","50"
"38",2.25028862572583,"a.LKR1","50"
"39",2.28894803077321,"a.LKR1","50"
"40",2.2763122858676,"a.LKR1","50"
"41",2.32064892613757,"a.LKR1","50"
"42",2.35746960187211,"a.LKR1","50"
"43",2.30282078583741,"a.LKR1","50"
"44",2.28359771593212,"a.LKR1","50"
"45",2.26371600545035,"a.LKR1","50"
"46",2.23081577840234,"a.LKR1","50"
"47",2.22564997833324,"a.LKR1","50"
"48",2.20637334171932,"a.LKR1","50"
"49",2.33243498755406,"a.LKR1","50"
"50",2.26713927542513,"a.LKR1","50"
"51",2.32668925737506,"a.LKR1","50"
"52",2.20038235298514,"a.LKR1","50"
"53",2.36470476208869,"a.LKR1","50"
"54",2.19595918977494,"a.LKR1","50"
"55",2.31573169834956,"a.LKR1","50"
"56",2.44111928414898,"a.LKR1","50"
"57",2.25390419395568,"a.LKR1","50"
"58",2.28871334899041,"a.LKR1","50"
"59",2.29693979733195,"a.LKR1","50"
"60",2.36204110357632,"a.LKR1","50"
"61",2.20453616021997,"a.LKR1","50"
"62",2.23920186564462,"a.LKR1","50"
"63",2.21696140753398,"a.LKR1","50"
"64",2.28182130519001,"a.LKR1","50"
"65",2.37060285380281,"a.LKR1","50"
"66",2.23399107921921,"a.LKR1","50"
"67",2.31740577351676,"a.LKR1","50"
"68",2.28126925365228,"a.LKR1","50"
"69",2.25977420621452,"a.LKR1","50"
"70",2.21684070375738,"a.LKR1","50"
"71",2.26265034435016,"a.LKR1","50"
"72",2.30796256066062,"a.LKR1","50"
"73",2.35074157408114,"a.LKR1","50"
"74",2.35290672022981,"a.LKR1","50"
"75",2.29059314864189,"a.LKR1","50"
"76",2.31974178917766,"a.LKR1","50"
"77",2.17913833675177,"a.LKR1","50"
"78",2.23170717836894,"a.LKR1","50"
"79",2.25199909676034,"a.LKR1","50"
"80",2.28429310572283,"a.LKR1","50"
"81",2.21038664354187,"a.LKR1","50"
"82",2.33936292774114,"a.LKR1","50"
"83",2.26286981327066,"a.LKR1","50"
"84",2.2565378889328,"a.LKR1","50"
"85",2.4229366554404,"a.LKR1","50"
"86",2.22423870855697,"a.LKR1","50"
"87",2.3746973500076,"a.LKR1","50"
"88",2.39331694903342,"a.LKR1","50"
"89",2.19604110637037,"a.LKR1","50"
"90",2.24399551783614,"a.LKR1","50"
"91",2.26748566589285,"a.LKR1","50"
