"","RMSE","method","number"
"1",3.9177604823308,"a.PKR1","50"
"2",3.36238579560336,"a.PKR1","50"
"3",4.03927094032158,"a.PKR1","50"
"4",3.70393046540504,"a.PKR1","50"
"5",3.71612276826038,"a.PKR1","50"
"6",3.68569596183904,"a.PKR1","50"
"7",3.82375266988292,"a.PKR1","50"
"8",3.4590835710803,"a.PKR1","50"
"9",3.35651528402589,"a.PKR1","50"
"10",3.59620744587199,"a.PKR1","50"
"11",3.33624442590938,"a.PKR1","50"
"12",3.48167974826653,"a.PKR1","50"
"13",3.27926528442801,"a.PKR1","50"
"14",3.51216145250787,"a.PKR1","50"
"15",3.76903989362738,"a.PKR1","50"
"16",3.32632008058044,"a.PKR1","50"
"17",3.84452492146564,"a.PKR1","50"
"18",3.67247598183826,"a.PKR1","50"
"19",3.52819053030837,"a.PKR1","50"
"20",3.72845934158823,"a.PKR1","50"
"21",3.41918072658947,"a.PKR1","50"
"22",3.62935560987859,"a.PKR1","50"
"23",3.71771187156314,"a.PKR1","50"
"24",3.44845905163365,"a.PKR1","50"
"25",3.39018290058321,"a.PKR1","50"
"26",3.44484514058717,"a.PKR1","50"
"27",3.53344589754496,"a.PKR1","50"
"28",3.36126749652392,"a.PKR1","50"
"29",3.67997736507177,"a.PKR1","50"
"30",3.38831903088086,"a.PKR1","50"
"31",3.49206608312073,"a.PKR1","50"
"32",3.87248913252288,"a.PKR1","50"
"33",3.55390234756633,"a.PKR1","50"
"34",3.34696321619414,"a.PKR1","50"
"35",3.55415832132465,"a.PKR1","50"
"36",3.89566960643576,"a.PKR1","50"
"37",3.62817365993601,"a.PKR1","50"
"38",3.35134132670673,"a.PKR1","50"
"39",3.72551367916731,"a.PKR1","50"
"40",3.91506470350788,"a.PKR1","50"
"41",3.67522672063684,"a.PKR1","50"
"42",3.75994774127898,"a.PKR1","50"
"43",3.35490818521959,"a.PKR1","50"
"44",5.57789208058155,"a.PKR1","50"
"45",3.58981367240413,"a.PKR1","50"
"46",3.35394527519394,"a.PKR1","50"
"47",3.75585859336591,"a.PKR1","50"
"48",3.31463651808646,"a.PKR1","50"
"49",3.3554306673516,"a.PKR1","50"
"50",3.8875364317738,"a.PKR1","50"
"51",3.71300241425767,"a.PKR1","50"
"52",3.55407636729718,"a.PKR1","50"
"53",3.44043752009815,"a.PKR1","50"
"54",3.3922114669633,"a.PKR1","50"
"55",3.28151970151017,"a.PKR1","50"
"56",3.4994539308068,"a.PKR1","50"
"57",3.52345212991262,"a.PKR1","50"
"58",3.84304851688943,"a.PKR1","50"
"59",3.5138282940385,"a.PKR1","50"
"60",4.30026425454676,"a.PKR1","50"
"61",3.49979627001441,"a.PKR1","50"
"62",3.51855359450079,"a.PKR1","50"
"63",3.54928303199019,"a.PKR1","50"
"64",3.2301084156239,"a.PKR1","50"
"65",4.21140487470492,"a.PKR1","50"
"66",3.91689330949882,"a.PKR1","50"
"67",3.26167186791702,"a.PKR1","50"
"68",4.62091021107647,"a.PKR1","50"
"69",3.94629809822509,"a.PKR1","50"
"70",3.89032089420618,"a.PKR1","50"
"71",3.94286529224551,"a.PKR1","50"
"72",3.51584458299359,"a.PKR1","50"
"73",3.37957999028386,"a.PKR1","50"
"74",3.77211040277455,"a.PKR1","50"
"75",4.07701271498379,"a.PKR1","50"
"76",3.40065740325798,"a.PKR1","50"
"77",3.5332514810476,"a.PKR1","50"
"78",3.55270863785466,"a.PKR1","50"
"79",3.64282511479729,"a.PKR1","50"
"80",3.78025870641733,"a.PKR1","50"
"81",3.57988221746685,"a.PKR1","50"
"82",3.65634275666274,"a.PKR1","50"
"83",3.53358087421802,"a.PKR1","50"
"84",3.62568643014917,"a.PKR1","50"
"85",3.38460109700627,"a.PKR1","50"
"86",3.2765680306589,"a.PKR1","50"
"87",3.958117552217,"a.PKR1","50"
"88",3.43474742088963,"a.PKR1","50"
"89",3.25149344849171,"a.PKR1","50"
"90",3.61508214797326,"a.PKR1","50"
"91",3.49826318606162,"a.PKR1","50"
"92",3.77142905224755,"a.PKR1","50"
"93",3.77732171301853,"a.PKR1","50"
"94",3.38083444441148,"a.PKR1","50"
"95",3.36489832724091,"a.PKR1","50"
"96",3.43696814594687,"a.PKR1","50"
"97",3.47816228760973,"a.PKR1","50"
"98",3.71545331263834,"a.PKR1","50"
"99",3.38695960895583,"a.PKR1","50"
"100",3.91798150946602,"a.PKR1","50"
"101",4.020323647619,"i.PKR2","50"
"102",3.43581803232048,"i.PKR2","50"
"103",4.06524801517007,"i.PKR2","50"
"104",3.75665229798861,"i.PKR2","50"
"105",3.74533372291272,"i.PKR2","50"
"106",3.73783658673701,"i.PKR2","50"
"107",3.90055970498991,"i.PKR2","50"
"108",3.50148501056937,"i.PKR2","50"
"109",3.394568251202,"i.PKR2","50"
"110",3.67731305980204,"i.PKR2","50"
"111",3.42912743277882,"i.PKR2","50"
"112",3.53509156053334,"i.PKR2","50"
"113",3.37758061096452,"i.PKR2","50"
"114",3.60132590574925,"i.PKR2","50"
"115",3.82533869634248,"i.PKR2","50"
