"","RMSE","method","number"
"1",5.083746226452,"a.PKR1","50"
"2",5.23010070286806,"a.PKR1","50"
"3",5.48246199585267,"a.PKR1","50"
"4",7.91154586960832,"a.PKR1","50"
"5",4.91746215239013,"a.PKR1","50"
"6",4.44378397064071,"a.PKR1","50"
"7",5.42746108014927,"a.PKR1","50"
"8",5.64832699295523,"a.PKR1","50"
"9",5.08137310875576,"a.PKR1","50"
"10",11.4490359978522,"a.PKR1","50"
"11",4.36880005392843,"a.PKR1","50"
"12",5.08641440403287,"a.PKR1","50"
"13",4.94502654495735,"a.PKR1","50"
"14",4.98508664062805,"a.PKR1","50"
"15",5.51778859002381,"a.PKR1","50"
"16",9.69660014517951,"a.PKR1","50"
"17",5.33501816006588,"a.PKR1","50"
"18",5.47602665785971,"a.PKR1","50"
"19",3.86474358742407,"a.PKR1","50"
"20",5.99679044211886,"a.PKR1","50"
"21",3.94962585650522,"a.PKR1","50"
"22",4.2790547491927,"a.PKR1","50"
"23",7.79666462076757,"a.PKR1","50"
"24",5.20257172135357,"a.PKR1","50"
"25",4.51476410642367,"a.PKR1","50"
"26",4.4878398184139,"a.PKR1","50"
"27",8.00028130299362,"a.PKR1","50"
"28",5.60017263658151,"a.PKR1","50"
"29",4.879641794678,"a.PKR1","50"
"30",4.98865656281898,"a.PKR1","50"
"31",5.50249048070113,"a.PKR1","50"
"32",4.89103799424721,"a.PKR1","50"
"33",8.32429091387355,"a.PKR1","50"
"34",5.95960001789207,"a.PKR1","50"
"35",6.79019249353653,"a.PKR1","50"
"36",5.53366833065631,"a.PKR1","50"
"37",4.33745232164947,"a.PKR1","50"
"38",7.74064258531207,"a.PKR1","50"
"39",5.36752984628552,"a.PKR1","50"
"40",4.67877031956793,"a.PKR1","50"
"41",5.51881289972449,"a.PKR1","50"
"42",4.81817187644213,"a.PKR1","50"
"43",5.19601718916432,"a.PKR1","50"
"44",6.25579569903352,"a.PKR1","50"
"45",5.48636111449987,"a.PKR1","50"
"46",5.5393196176365,"a.PKR1","50"
"47",6.20478111002464,"a.PKR1","50"
"48",6.04473849124919,"a.PKR1","50"
"49",4.49419794490801,"a.PKR1","50"
"50",4.57766475043185,"a.PKR1","50"
"51",5.27473205387035,"a.PKR1","50"
"52",4.86662897730752,"a.PKR1","50"
"53",4.43091859681315,"a.PKR1","50"
"54",5.07126833498544,"a.PKR1","50"
"55",5.05129437340499,"a.PKR1","50"
"56",5.27786374112414,"a.PKR1","50"
"57",6.21525030168186,"a.PKR1","50"
"58",6.72944117633852,"a.PKR1","50"
"59",5.41774543800626,"a.PKR1","50"
"60",7.37100053139506,"a.PKR1","50"
"61",9.07450152554686,"a.PKR1","50"
"62",4.39244312607627,"a.PKR1","50"
"63",3.88717964196081,"a.PKR1","50"
"64",4.59018281979092,"a.PKR1","50"
"65",6.64617961096897,"a.PKR1","50"
"66",8.13800688263828,"a.PKR1","50"
"67",5.23587029622709,"a.PKR1","50"
"68",10.3903370575034,"a.PKR1","50"
"69",6.00750898235749,"a.PKR1","50"
"70",9.28228286189652,"a.PKR1","50"
"71",5.29374256961081,"a.PKR1","50"
"72",4.41366811064718,"a.PKR1","50"
"73",5.19577957234239,"a.PKR1","50"
"74",4.51661887316693,"a.PKR1","50"
"75",8.79779707204452,"a.PKR1","50"
"76",6.02243589764405,"a.PKR1","50"
"77",4.78110258079555,"a.PKR1","50"
"78",5.59545045121581,"a.PKR1","50"
"79",4.64774884363381,"a.PKR1","50"
"80",4.45553241404116,"a.PKR1","50"
"81",5.92998814986557,"a.PKR1","50"
"82",8.21572497134265,"a.PKR1","50"
"83",6.75701271922971,"a.PKR1","50"
"84",6.93486732339979,"a.PKR1","50"
"85",6.14593256145331,"a.PKR1","50"
"86",4.37611191014161,"a.PKR1","50"
"87",4.8838233868475,"a.PKR1","50"
"88",5.8061364434064,"a.PKR1","50"
"89",5.33160740172664,"a.PKR1","50"
"90",7.04112348939964,"a.PKR1","50"
"91",4.74225138740086,"a.PKR1","50"
"92",5.46631046624344,"a.PKR1","50"
"93",4.7432226177838,"a.PKR1","50"
"94",4.60519737281043,"a.PKR1","50"
"95",4.99869181431059,"a.PKR1","50"
"96",4.54944868012619,"a.PKR1","50"
"97",4.82676255158975,"a.PKR1","50"
"98",5.09398834349274,"a.PKR1","50"
"99",4.23168062387721,"a.PKR1","50"
"100",15.5164554907937,"a.PKR1","50"
"101",4.60804623318933,"i.PKR2","50"
"102",4.93696368054694,"i.PKR2","50"
"103",5.21349041096482,"i.PKR2","50"
"104",7.6475285863839,"i.PKR2","50"
"105",4.6059736544704,"i.PKR2","50"
"106",4.24934582823899,"i.PKR2","50"
"107",5.09572972406514,"i.PKR2","50"
"108",5.14219547798952,"i.PKR2","50"
"109",4.72405386210157,"i.PKR2","50"
"110",11.0834470573764,"i.PKR2","50"
"111",3.78338763621743,"i.PKR2","50"
"112",4.68770722568725,"i.PKR2","50"
"113",4.43656968955231,"i.PKR2","50"
"114",4.67231644964293,"i.PKR2","50"
"115",5.0848833050518,"i.PKR2","50"
"116",9.58606958095999,"i.PKR2","50"
"117",4.99812317171419,"i.PKR2","50"
"118",5.01139535550099,"i.PKR2","50"
"119",3.39925231796078,"i.PKR2","50"
"120",5.69994400360334,"i.PKR2","50"
"121",3.53259946470865,"i.PKR2","50"
"122",3.890603100759,"i.PKR2","50"
"123",7.67362509471534,"i.PKR2","50"
"124",4.89135428882306,"i.PKR2","50"
"125",4.30067863871597,"i.PKR2","50"
"126",4.13871801743964,"i.PKR2","50"
"127",7.78209608613157,"i.PKR2","50"
"128",5.28890392480697,"i.PKR2","50"
"129",4.57529909729581,"i.PKR2","50"
"130",4.72809444525681,"i.PKR2","50"
"131",5.20463909972722,"i.PKR2","50"
"132",4.42943560743957,"i.PKR2","50"
"133",8.23522210443713,"i.PKR2","50"
"134",5.62917390803344,"i.PKR2","50"
"135",6.72172652597595,"i.PKR2","50"
"136",5.19494810888536,"i.PKR2","50"
"137",4.00818609778812,"i.PKR2","50"
"138",7.66453353337813,"i.PKR2","50"
"139",4.83141127987721,"i.PKR2","50"
"140",4.48528771685434,"i.PKR2","50"
"141",5.10861377794868,"i.PKR2","50"
"142",4.53087959256223,"i.PKR2","50"
"143",4.88255162735837,"i.PKR2","50"
"144",5.99952106777282,"i.PKR2","50"
"145",5.09411791922249,"i.PKR2","50"
"146",5.22174733877143,"i.PKR2","50"
"147",5.99376451041306,"i.PKR2","50"
"148",5.77973582352706,"i.PKR2","50"
"149",3.91031369182538,"i.PKR2","50"
"150",4.30751625850256,"i.PKR2","50"
"151",4.98898236606656,"i.PKR2","50"
"152",4.51656494990131,"i.PKR2","50"
"153",4.0823657180145,"i.PKR2","50"
"154",4.81795599021369,"i.PKR2","50"
"155",4.82609231754065,"i.PKR2","50"
"156",4.88850658748231,"i.PKR2","50"
"157",5.91349025719474,"i.PKR2","50"
"158",6.44174237196309,"i.PKR2","50"
"159",4.9119283127451,"i.PKR2","50"
"160",7.09442616055461,"i.PKR2","50"
"161",8.82430109502041,"i.PKR2","50"
"162",4.06736191862192,"i.PKR2","50"
"163",3.45182709011694,"i.PKR2","50"
"164",4.06191151314814,"i.PKR2","50"
"165",6.338758357537,"i.PKR2","50"
"166",7.90051752182913,"i.PKR2","50"
"167",4.97956414582264,"i.PKR2","50"
"168",10.2803811691268,"i.PKR2","50"
"169",5.90995370454267,"i.PKR2","50"
"170",9.21521604266501,"i.PKR2","50"
"171",4.64297976934989,"i.PKR2","50"
"172",4.09247769480475,"i.PKR2","50"
"173",4.82105508779736,"i.PKR2","50"
"174",4.2657926892225,"i.PKR2","50"
"175",8.26794816879841,"i.PKR2","50"
"176",5.41717179786847,"i.PKR2","50"
"177",4.46394895221568,"i.PKR2","50"
"178",5.0927505168121,"i.PKR2","50"
"179",4.18781396305295,"i.PKR2","50"
"180",3.84111848962747,"i.PKR2","50"
"181",5.53146524472053,"i.PKR2","50"
"182",7.8856812088347,"i.PKR2","50"
"183",6.46798911738734,"i.PKR2","50"
"184",6.67311148908402,"i.PKR2","50"
"185",5.91949847427886,"i.PKR2","50"
"186",4.05043972997992,"i.PKR2","50"
"187",4.4869397102661,"i.PKR2","50"
"188",5.36448770080287,"i.PKR2","50"
"189",4.8971367183833,"i.PKR2","50"
"190",6.73607510882293,"i.PKR2","50"
"191",4.09717702598936,"i.PKR2","50"
"192",5.1575044824038,"i.PKR2","50"
"193",4.40980925526531,"i.PKR2","50"
"194",4.21585079033559,"i.PKR2","50"
"195",4.77332569656481,"i.PKR2","50"
"196",4.08908777238931,"i.PKR2","50"
"197",4.65783804779186,"i.PKR2","50"
"198",4.61249460760624,"i.PKR2","50"
"199",3.94853695307115,"i.PKR2","50"
"200",15.3198501999073,"i.PKR2","50"
"201",3.22905577183641,"e.GKR1","50"
"202",3.0353713526673,"e.GKR1","50"
"203",3.20986309537557,"e.GKR1","50"
"204",3.00950195920109,"e.GKR1","50"
"205",3.02886795657894,"e.GKR1","50"
"206",2.94555520016249,"e.GKR1","50"
"207",3.10701911097212,"e.GKR1","50"
"208",3.26103921306133,"e.GKR1","50"
"209",3.08199805123833,"e.GKR1","50"
"210",3.04485250917138,"e.GKR1","50"
"211",3.10130705817683,"e.GKR1","50"
"212",3.12755017185426,"e.GKR1","50"
"213",3.10545589585857,"e.GKR1","50"
"214",3.15761015485356,"e.GKR1","50"
"215",3.17927637331768,"e.GKR1","50"
"216",3.08155647916411,"e.GKR1","50"
"217",3.13836288211815,"e.GKR1","50"
"218",3.09161222488213,"e.GKR1","50"
"219",3.12732739368716,"e.GKR1","50"
"220",3.12141081985993,"e.GKR1","50"
"221",2.98116059067277,"e.GKR1","50"
