"","RMSE","method","number"
"1",8.8392095369624,"a.PKR1","50"
"2",18.9178224117076,"a.PKR1","50"
"3",21.4219359905241,"a.PKR1","50"
"4",12.5584570024834,"a.PKR1","50"
"5",7.02368445582264,"a.PKR1","50"
"6",15.9567540588862,"a.PKR1","50"
"7",14.9197774253059,"a.PKR1","50"
"8",14.1743174075657,"a.PKR1","50"
"9",7.89119070239718,"a.PKR1","50"
"10",16.8964582215733,"a.PKR1","50"
"11",13.5209403009229,"a.PKR1","50"
"12",10.6634557827667,"a.PKR1","50"
"13",12.5442994620448,"a.PKR1","50"
"14",22.4492401452471,"a.PKR1","50"
"15",7.92547935054241,"a.PKR1","50"
"16",7.60552961291767,"a.PKR1","50"
"17",14.1226313723304,"a.PKR1","50"
"18",11.7473460211412,"a.PKR1","50"
"19",8.23922665779195,"a.PKR1","50"
"20",24.4175491760592,"a.PKR1","50"
"21",12.9017822306114,"a.PKR1","50"
"22",13.6149554483461,"a.PKR1","50"
"23",7.8826031448123,"a.PKR1","50"
"24",7.1268224653153,"a.PKR1","50"
"25",8.75850977314314,"a.PKR1","50"
"26",11.217276532948,"a.PKR1","50"
"27",9.86354384046957,"a.PKR1","50"
"28",12.3965902204913,"a.PKR1","50"
"29",18.1591237033385,"a.PKR1","50"
"30",8.87238309537201,"a.PKR1","50"
"31",10.2197618280014,"a.PKR1","50"
"32",25.218203293858,"a.PKR1","50"
"33",11.3928982264631,"a.PKR1","50"
"34",21.629739901589,"a.PKR1","50"
"35",23.0543350217739,"a.PKR1","50"
"36",21.9762387346345,"a.PKR1","50"
"37",12.4487307633094,"a.PKR1","50"
"38",10.0981900364854,"a.PKR1","50"
"39",12.6892268833136,"a.PKR1","50"
"40",13.5961612428481,"a.PKR1","50"
"41",13.2520105321317,"a.PKR1","50"
"42",12.24996094227,"a.PKR1","50"
"43",10.5664374709951,"a.PKR1","50"
"44",17.8284463190016,"a.PKR1","50"
"45",10.1719687293168,"a.PKR1","50"
"46",10.8667041520036,"a.PKR1","50"
"47",11.0751220042154,"a.PKR1","50"
"48",15.2041579896853,"a.PKR1","50"
"49",23.8369386280306,"a.PKR1","50"
"50",6.28875027688546,"a.PKR1","50"
"51",9.97452398079511,"a.PKR1","50"
"52",12.9217921344477,"a.PKR1","50"
"53",11.9345778494869,"a.PKR1","50"
"54",12.5110114238929,"a.PKR1","50"
"55",20.0054855661423,"a.PKR1","50"
"56",9.13173093524846,"a.PKR1","50"
"57",8.54959235240964,"a.PKR1","50"
"58",8.88386782573481,"a.PKR1","50"
"59",12.6130026353305,"a.PKR1","50"
"60",14.0286937473092,"a.PKR1","50"
"61",16.0010737066985,"a.PKR1","50"
"62",17.1353961869918,"a.PKR1","50"
"63",16.9318250019495,"a.PKR1","50"
"64",22.0919907165526,"a.PKR1","50"
"65",14.8300607504949,"a.PKR1","50"
"66",13.0756259109088,"a.PKR1","50"
"67",18.24077558975,"a.PKR1","50"
"68",16.1833511403043,"a.PKR1","50"
"69",14.2835201458123,"a.PKR1","50"
"70",18.68319236275,"a.PKR1","50"
"71",7.13007753040924,"a.PKR1","50"
"72",11.2658357458472,"a.PKR1","50"
"73",8.2847490969376,"a.PKR1","50"
"74",8.1699619557614,"a.PKR1","50"
"75",9.10123524261254,"a.PKR1","50"
"76",20.0230438079814,"a.PKR1","50"
"77",12.3420409609453,"a.PKR1","50"
"78",19.6520892298266,"a.PKR1","50"
"79",13.702882096652,"a.PKR1","50"
"80",15.5230898769243,"a.PKR1","50"
"81",16.8067007167515,"a.PKR1","50"
"82",5.4264098626088,"a.PKR1","50"
"83",8.58295870533248,"a.PKR1","50"
"84",17.504894580223,"a.PKR1","50"
"85",28.6176385952137,"a.PKR1","50"
"86",11.9897812332631,"a.PKR1","50"
"87",20.4550886544458,"a.PKR1","50"
"88",8.67303662573119,"a.PKR1","50"
"89",11.3662285729679,"a.PKR1","50"
"90",11.361503863985,"a.PKR1","50"
"91",14.0593082079765,"a.PKR1","50"
"92",11.4975350556213,"a.PKR1","50"
"93",12.2470923554498,"a.PKR1","50"
"94",7.53893942190008,"a.PKR1","50"
"95",3.81724198681885,"a.PKR1","50"
"96",17.5357301274224,"a.PKR1","50"
"97",7.92542005884273,"a.PKR1","50"
"98",12.3281192591983,"a.PKR1","50"
"99",10.9096346354688,"a.PKR1","50"
"100",7.2495342258194,"a.PKR1","50"
"101",8.73471274669249,"i.PKR2","50"
"102",18.8479962767938,"i.PKR2","50"
"103",21.3831059316067,"i.PKR2","50"
"104",12.5632258089829,"i.PKR2","50"
"105",6.9932852136359,"i.PKR2","50"
"106",15.944390807352,"i.PKR2","50"
"107",14.9339154754596,"i.PKR2","50"
"108",14.2189400151055,"i.PKR2","50"
"109",7.80145886201545,"i.PKR2","50"
"110",16.9125677254156,"i.PKR2","50"
"111",13.4742132700995,"i.PKR2","50"
"112",10.5877887531905,"i.PKR2","50"
"113",12.526466584431,"i.PKR2","50"
"114",22.3941644996687,"i.PKR2","50"
"115",7.85502298187393,"i.PKR2","50"
"116",7.36107041875408,"i.PKR2","50"
"117",14.0779110521095,"i.PKR2","50"
"118",11.6811321093945,"i.PKR2","50"
"119",8.23642264750006,"i.PKR2","50"
"120",24.3379529233985,"i.PKR2","50"
"121",12.8503272276467,"i.PKR2","50"
"122",13.5799056727247,"i.PKR2","50"
"123",7.76440615289241,"i.PKR2","50"
"124",6.98308826367781,"i.PKR2","50"
"125",8.61996744024131,"i.PKR2","50"
"126",11.0937473153552,"i.PKR2","50"
"127",9.86425789725242,"i.PKR2","50"
"128",12.352499368871,"i.PKR2","50"
"129",18.109065789502,"i.PKR2","50"
"130",8.79519343741114,"i.PKR2","50"
"131",10.0442337959005,"i.PKR2","50"
"132",25.2302045030209,"i.PKR2","50"
"133",11.2514545677652,"i.PKR2","50"
"134",21.6944146509112,"i.PKR2","50"
"135",23.0271162691223,"i.PKR2","50"
"136",22.0233426340609,"i.PKR2","50"
"137",12.4776551583973,"i.PKR2","50"
"138",10.0539227081772,"i.PKR2","50"
"139",12.6050588468025,"i.PKR2","50"
"140",13.447067516097,"i.PKR2","50"
"141",13.181046865176,"i.PKR2","50"
"142",12.2025571188527,"i.PKR2","50"
"143",10.510746279246,"i.PKR2","50"
"144",17.7920899536778,"i.PKR2","50"
"145",10.0891274514393,"i.PKR2","50"
"146",10.843270430879,"i.PKR2","50"
"147",10.9072972239229,"i.PKR2","50"
"148",15.2024633367592,"i.PKR2","50"
"149",23.8918179172476,"i.PKR2","50"
"150",6.24488128654571,"i.PKR2","50"
"151",9.8086012892764,"i.PKR2","50"
"152",12.9321677758345,"i.PKR2","50"
"153",11.74961167976,"i.PKR2","50"
"154",12.4763488167364,"i.PKR2","50"
"155",19.8587237512497,"i.PKR2","50"
"156",9.0783203145722,"i.PKR2","50"
"157",8.4599140387582,"i.PKR2","50"
"158",8.79617904225938,"i.PKR2","50"
"159",12.5538104236854,"i.PKR2","50"
"160",14.0430957742754,"i.PKR2","50"
"161",15.8290487380945,"i.PKR2","50"
"162",17.0165010695545,"i.PKR2","50"
"163",16.8971541779849,"i.PKR2","50"
"164",21.9489271489631,"i.PKR2","50"
"165",14.8951903388012,"i.PKR2","50"
"166",13.0101540881639,"i.PKR2","50"
"167",18.0973550714783,"i.PKR2","50"
"168",16.0891618600675,"i.PKR2","50"
"169",14.2761893156031,"i.PKR2","50"
"170",18.6730775438966,"i.PKR2","50"
"171",6.98461470256324,"i.PKR2","50"
"172",11.2964639057252,"i.PKR2","50"
"173",8.19700748513118,"i.PKR2","50"
"174",8.16674350403231,"i.PKR2","50"
"175",9.05194234793261,"i.PKR2","50"
"176",19.9745758312685,"i.PKR2","50"
"177",12.2936406478599,"i.PKR2","50"
"178",19.6263531979195,"i.PKR2","50"
"179",13.5989256596702,"i.PKR2","50"
"180",15.4648536843408,"i.PKR2","50"
"181",16.7310598919251,"i.PKR2","50"
"182",5.34864544420128,"i.PKR2","50"
"183",8.57882857412043,"i.PKR2","50"
"184",17.3219172617039,"i.PKR2","50"
"185",28.5067902568638,"i.PKR2","50"
"186",11.8678064460879,"i.PKR2","50"
"187",20.4695889822567,"i.PKR2","50"
"188",8.57079085885259,"i.PKR2","50"
"189",11.3260457637307,"i.PKR2","50"
"190",11.4649380370637,"i.PKR2","50"
"191",14.0433598736226,"i.PKR2","50"
"192",11.5139256308649,"i.PKR2","50"
"193",12.26555211012,"i.PKR2","50"
"194",7.50935453644441,"i.PKR2","50"
